mid,tid,nama_merchant,peruntukkan,jenis,kanwil_no_rek,uker_no_rek,no_rek,cur_balance,kanwil_pemrakarsa,kanwil_nama_pemrakarsa,uker_pemrakarsa,uker_nama_pemrakarsa,user_pemrakarsa,kanwil_implementor,kanwil_nama_implementor,uker_implementor,uker_nama_implementor,group_code,group_name,sub_group_code,sub_group_name,last_available,status_available,last_utility,status_utility,last_transactional,status_transactional,is_mms,is_md_mms,longitude,latitude,sn_edc,merk_edc,versi_app,versi_app_mapped,status_reliability_pemrakarsa,status_reliability_implementor,alamat_merchant,kelurahan,kecamatan,kabupaten,provinsi,kodepos,pic,telp,tgl_pasang,last_pm_date,amt
001999349909,10590051,"TOKO ERJE",MERCHANT,"FMS RITEL",X,159,01590103XXXXXX,,X,"KANWIL PEKANBARU",159,"KC Dumai","00359345|DWI ANGGARAINI",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI","2025-10-02 05:33:37",1,"2025-09-02 16:22:47",4,"2025-03-12 16:06:09",5,1,1,,,,,,,,,"JL RAJA ALI HAJI NO 7 PURNAMA","PURNAMA KEL","DUMAI BARAT","DUMAI KOT.",RIAU,28823,"DWI ANGGRAINI",08536XXXXXX,2023-10-02,"2025-09-02 16:19:55",6
001999349910,10590052,"FIKACHU SOFTLENS",MERCHANT,"FMS RITEL",X,2280,22800100XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00227800|YONA WULANDARI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-09-27 11:37:22",2,"2025-09-27 11:37:22",2,"2025-09-26 19:38:11",2,1,1,,,,,,,,,"MEGA MALL LT UG BLOK I 22","BELIAN KEL.",NONGSA,"BATAM KOT.","KEPULAUAN RIAU",29464,"ELFIKA WAHYUNI",087784444499/08778XXXXXX,,"2025-09-18 12:08:16",6
001999349913,10590055,"AROMA MC",MERCHANT,"FMS RITEL",X,159,01590105XXXXXX,,X,"KANWIL PEKANBARU",159,"KC Dumai","00299393|OKTAVIANTI YULIANDARI",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI","2025-10-02 04:31:27",1,"2025-09-10 09:58:14",4,"2025-09-09 12:01:54",4,1,1,,,,,,,,,"JL. DERMAGA","PURNAMA KEL","DUMAI BARAT","DUMAI KOT.",RIAU,28823,"OKTAVIANTI YULIANDARI/ROYMAND",08238XXXXXX,2023-10-02,"2025-09-10 10:00:09",6
001999349920,10590062,"EXPO AUTO SERVICE",MERCHANT,"FMS RITEL",X,189,01890101XXXXXX,,X,"KANWIL PEKANBARU",189,"KC Bengkalis","00213527|WAHYU FITRIAWAN",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:32:12",1,"2025-09-30 09:41:59",2,"2025-09-30 09:41:59",2,1,1,,,,,,,,,"JL WONOSARI TENGAH","BENGKALIS KOTA KEL",BENGKALIS,"BENGKALIS KOT.",RIAU,28712,"NORMA ADHELLA",082382995555/08238XXXXXX,2023-10-02,"2025-09-06 14:11:00",6
001999349923,10590065,"KAWI JAYA MINIMARKET",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,117643617.00,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya",,X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-30 15:29:45",2,"2025-09-27 14:42:16",2,"2025-09-27 14:42:16",2,1,1,,,,,,,,,"KOMP NAGOYA BUSINESS CENTRE","LUBUK BAJA KOTA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29444,"HENDRY HARYONO",08136XXXXXX,2023-09-29,"2025-09-26 15:08:40",6
001999349924,10590066,"TOKO TAS & SEPATU OK",MERCHANT,"FMS RITEL",X,619,06190100XXXXXX,,X,"KANWIL PEKANBARU",619,"KC Bagan Batu","00159351|RICO MIZPA SIMATUPANG ",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-01 04:01:23",2,"2025-09-25 10:28:18",2,"2025-09-25 10:28:18",2,1,1,,,,,,,,,"RUKO PLAZA SUZUYA-BAGAN BATU","DS/KEL LAINNYA","BAGAN SINEMBAH","ROKAN HILIR KAB.",RIAU,28992,JULIANY,082388535143/08238XXXXXX,,"2025-09-12 15:46:49",6
001999350236,10591020,"SPBU ISMADI SALAM",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,36159659.00,X,"KANWIL PEKANBARU",621,"KC Batam Center","00339967|ITA NOVITA SARI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 22:03:05",2,"2025-10-01 20:37:33",2,"2025-10-01 20:37:33",2,1,1,,,,,,,,,"JL BUDI KEMULIAAN NO 3","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,"DENDY CHANDRA ADI SETIAWAN",08137XXXXXX,,"2025-09-11 15:48:55",6
001999350236,10591021,"SPBU ISMADI SALAM",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,36159659.00,X,"KANWIL PEKANBARU",621,"KC Batam Center","00339967|ITA NOVITA SARI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-30 17:34:20",2,"2025-09-30 17:34:20",2,"2025-09-30 17:33:36",2,1,1,,,,,,,,,"JL BUDI KEMULIAAN NO 3","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,"DENDY CHANDRA ADI SETIAWAN",08137XXXXXX,,"2025-09-11 15:56:22",6
001999350237,10591022,"SATE KENDAL TEMBESI BTM",MERCHANT,"FMS RITEL",X,621,06210107XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center","00283711|PONCO RINALDO ",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:32:13",1,"2025-09-18 13:46:43",3,"2025-09-15 20:57:18",4,1,1,,,,,,,,,"RUKO BUANA MAS 2 NO 58 & 59","BATU AJI KEL.","SUNGAI BEDUK","BATAM KOT.","KEPULAUAN RIAU",29438,MULYADI,082327046666/08232XXXXXX,,"2025-09-18 13:46:43",6
001999350239,10591024,"JAGO MART",MERCHANT,"FMS RITEL",X,2280,22800100XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00227800|YONA WULANDARI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:31:27",1,"2025-10-01 19:28:17",2,"2025-10-01 19:28:17",2,1,1,,,,,,,,,"RUKO KABIL INDAH BLOK A NO 10","KABIL KEL.",NONGSA,"BATAM KOT.","KEPULAUAN RIAU",29467,SUWARTO,08127XXXXXX,,"2025-09-26 13:30:37",6
001999350240,10591025,"SPBU SATRIA CITRA KENCANA",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,55595057.00,X,"KANWIL PEKANBARU",621,"KC Batam Center","00339967|ITA NOVITA SARI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 20:29:55",2,"2025-10-01 20:29:55",2,"2025-10-01 20:29:55",2,1,1,,,,,,,,,"JL BUDI KEMULIAAN NO 3","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,"DENDY CHANDRA ADI SETIAWAN",08127XXXXXX,,"2025-09-16 15:33:46",6
001999350240,10591026,"SPBU SATRIA CITRA KENCANA",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,55595057.00,X,"KANWIL PEKANBARU",621,"KC Batam Center","00339967|ITA NOVITA SARI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 09:18:24",2,"2025-09-19 20:59:24",3,"2025-09-19 20:59:24",3,1,1,,,,,,,,,"JL BUDI KEMULIAAN NO 3","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,"DENDY CHANDRA ADI SETIAWAN",08127XXXXXX,,"2025-09-16 15:50:17",6
001999350245,10591031,"SPBU PELITA",MERCHANT,"FMS RITEL",X,621,06210100XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center",00333916|RINALDI,X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-02 06:58:06",1,"2025-09-28 13:39:43",2,"2025-09-28 13:39:43",2,1,1,,,,,,,,,"JL SRIWIJAYA NO 03 PELITA","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,"MICHAEL SOEHARDY",08537XXXXXX,,"2025-09-26 19:17:40",6
001999350275,10591066,"SPBU LARAS ERA PERDANA",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,21317406.00,X,"KANWIL PEKANBARU",621,"KC Batam Center","00339967|ITA NOVITA SARI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-02 06:40:07",1,"2025-10-02 06:40:07",1,"2025-10-01 22:18:03",2,1,1,,,,,,,,,"JL BUDI KEMULIAAN NO 3","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,MAISARA,08231XXXXXX,,"2025-09-16 17:18:02",6
001999350275,10591067,"SPBU LARAS ERA PERDANA",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,21317406.00,X,"KANWIL PEKANBARU",621,"KC Batam Center","00339967|ITA NOVITA SARI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 21:24:13",2,"2025-10-01 21:24:13",2,"2025-10-01 21:24:13",2,1,1,,,,,,,,,"JL BUDI KEMULIAAN NO 3","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,MAISARA,08231XXXXXX,,"2025-09-16 17:11:00",6
001999350276,10591068,"SPBU PELITA",MERCHANT,"FMS RITEL",X,621,06210100XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center",00333916|RINALDI,X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 17:06:08",2,"2025-10-01 17:06:08",2,"2025-10-01 17:06:08",2,1,1,,,,,,,,,"JL SRIWIJAYA NO 03 PELITA","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,"MICHAEL SOEHARDY",08537XXXXXX,,"2025-09-26 19:25:11",6
001999350277,10591069,"SPBU MUSTIKA MAS SEJATI 1",MERCHANT,"FMS RITEL",X,621,06210100XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center",00333916|RINALDI,X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-25 16:42:19",2,"2025-09-25 16:42:19",2,"2025-07-12 21:52:28",5,1,1,,,,,,,,,"JL BUDI KEMULIAAN NO 03","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,MAISARA,08536XXXXXX,,"2025-09-25 16:40:54",6
001999350279,10591071,"SPBU MUSTIKA MAS SEJATI 2",MERCHANT,"FMS RITEL",X,621,06210100XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center",00333916|RINALDI,X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-02 06:57:10",1,"2025-10-02 06:57:10",1,"2025-10-02 06:57:10",1,1,1,,,,,,,,,"JL BUDI KEMULIAAN NO 03","KAMPUNG SERAYA KEL.","BATU AMPAR","BATAM KOT.","KEPULAUAN RIAU",29454,MAISARA,08536XXXXXX,,"2025-09-25 16:28:15",6
001999350280,10591072,"APOTEK AZZAM FARMA PIAYU",MERCHANT,"FMS RITEL",X,621,06210100XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center",00333916|RINALDI,X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 22:00:17",2,"2025-10-01 22:00:17",2,"2025-10-01 21:14:00",2,1,1,,,,,,,,,"BIDA TRADE CENTER BLOK A NO 01","TANJUNG PIAYU KEL.","SUNGAI BEDUK","BATAM KOT.","KEPULAUAN RIAU",29437,"MIRWAN ARIF SFARM",08238XXXXXX,,"2025-09-26 16:10:48",6
001999350283,10591075,"RASYID RIDHO PONSEL",MERCHANT,"FMS RITEL",X,5442,54420103XXXXXX,,X,"KANWIL PEKANBARU",159,"KC Dumai","00323446|FAJAR MAHARDIKA",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 20:46:33",2,"2025-10-01 20:46:33",2,"2025-10-01 20:46:33",2,1,1,,,,,,,,,"JL SUKA RAJA","DUMAI KOTA KEL","DUMAI TIMUR","DUMAI KOT.",RIAU,28811,"ABDUL GAPUR/TOKO RASYID RIDHO",082172290105/08217XXXXXX,,"2025-09-16 09:11:06",6
001999350285,10591077,"APOTEK AZZAM FARMA TIBAN",MERCHANT,"FMS RITEL",X,621,06210100XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center",00333916|RINALDI,X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 21:44:32",2,"2025-10-01 20:48:10",2,"2025-10-01 20:48:10",2,1,1,,,,,,,,,"RUKO TIBAN CENTER BLOK F NO 06","TIBAN INDAH KEL.",SEKUPANG,"BATAM KOT.","KEPULAUAN RIAU",29426,"ALDHEHITA ARI KUSUMAWATI",08213XXXXXX,,"2025-09-21 19:57:05",6
001999350288,10591080,"DH CLINIQUE DUMAI",MERCHANT,"FMS RITEL",X,159,01590114XXXXXX,,X,"KANWIL PEKANBARU",159,"KC Dumai","00317968|SISKA WAHYUNI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-29 18:07:22",2,"2025-09-29 13:25:04",2,"2025-09-29 13:25:04",2,1,1,,,,,,,,,"JL SULTAN HASANUDDIN DUMAI","PANGKALAN SESAI KEL","DUMAI BARAT","DUMAI KOT.",RIAU,28824,"DEWI MAINUR",08238XXXXXX,,"2025-09-14 16:16:00",6
001999350471,10591267,"TOKO MAS MIRA",MERCHANT,"FMS RITEL",X,170,01700110XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00189155|DEDDY CHANDRA DINATA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-01 03:31:23",2,"2025-09-26 11:12:39",2,"2025-09-26 11:08:36",2,1,1,,,,,,,,,"PASAR BARU AIR TIRIS NO 2","DS/KEL LAINNYA",KAMPAR,"KAMPAR KAB.",RIAU,28461,"AIDIL PUTRA",08126XXXXXX,,"2025-09-26 11:12:39",6
001999350478,10591274,"DH CLINICQUE AESTHETIC CLINIC",MERCHANT,"FMS RITEL",X,2087,20870100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00339965|JONI PRANATA",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-29 12:31:25",2,"2025-09-28 11:05:51",2,"2025-09-28 11:05:51",2,1,1,,,,,,,,,"JL HARAPAN RAYA","TANGKERANG TIMUR KEL","BUKIT RAYA","PEKANBARU KOT.",RIAU,28289,"DEWI MAINUR",082385550993/08238XXXXXX,,"2025-09-07 18:12:35",6
001999350480,10591276,"RIAU MAHABAH UTAMA 2",MERCHANT,"FMS RITEL",X,2087,20870100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00189989|RISSA NITALEA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-09-30 14:05:46",2,"2025-09-24 12:45:41",3,"2025-05-26 12:52:39",5,1,1,,,,,,,,,"JL RAYA BANGKINANG PKU KM 22","DS/KEL LAINNYA",KAMPAR,"KAMPAR KAB.",RIAU,28461,NANDA,085270861461/08527XXXXXX,,"2025-09-24 12:45:15",6
001999350481,10591277,"UNIVERSAL PULSA INDONESIA",MERCHANT,"FMS RITEL",X,2087,20870100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00189989|RISSA NITALEA",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 07:56:18",2,"2025-09-10 12:12:50",4,"2025-05-28 13:01:38",5,1,1,,,,,,,,,"JL HR SOEBRANTAS BLOK C NO 5","SIDOMULYO KEL",TAMPAN,"PEKANBARU KOT.",RIAU,28294,"EDDY WIJAYA",085265505505/08526XXXXXX,,"2025-09-10 12:12:50",6
001999350484,10591280,"DALIMO JAYA (DJM) GARUDA SAKTI",MERCHANT,"FMS RITEL",X,2087,20870100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00189989|RISSA NITALEA",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-30 13:21:16",2,"2025-09-30 13:20:35",2,"2025-09-30 13:20:35",2,1,1,,,,,,,,,"JL GARUDA SAKTI NO 25-28","SIMPANG BARU KEL",TAMPAN,"PEKANBARU KOT.",RIAU,28293,RISSA,0811XXXXXX,,"2025-09-11 12:31:12",6
001999350486,10591282,"KYORINZ BABY ART",MERCHANT,"FMS RITEL",X,2264,22640100XXXXXX,,X,"KANWIL PEKANBARU",159,"KC Dumai","00281470|ANGGIA ADISTI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-30 20:29:42",2,"2025-09-30 20:29:42",2,"2025-09-30 20:29:42",2,1,1,,,,,,,,,"JL JEND SUDIRMAN","DUMAI KOTA KEL","DUMAI TIMUR","DUMAI KOT.",RIAU,28811,"ANGGIA ADISTI",082171633222/08217XXXXXX,,"2025-09-05 09:41:02",6
001999351139,10591986,"SPBU PELITA",MERCHANT,"FMS RITEL",X,621,06210100XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center","00339967|ITA NOVITA SARI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-09-26 16:10:52",2,"2025-09-03 10:50:47",4,"2023-10-10 13:15:28",5,1,1,,,,,,,,,"JL SRIWIJAYA NO 03 PELITA","KAMPUNG PELITA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29443,"MICHAEL SOEHARDY",08537XXXXXX,,"2025-09-03 10:50:47",6
001999351144,10591991,"TOKO CITRA MEUBEL",MERCHANT,"FMS RITEL",X,2087,20870103XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00339965|JONI PRANATA",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI","2025-10-02 00:15:03",1,"2025-09-20 11:56:30",3,"2025-09-20 11:56:30",3,1,1,,,,,,,,,"JL H IMAM MUNANDAR","TANGKERANG UTARA KEL","BUKIT RAYA","PEKANBARU KOT.",RIAU,28289,"SIN KIONG",08131XXXXXX,,"2025-09-02 13:22:41",6
001999351151,10591998,"TB SUMBER JAYA MANDIRI",MERCHANT,"FMS RITEL",X,159,01590103XXXXXX,,X,"KANWIL PEKANBARU",159,"KC Dumai","00317968|SISKA WAHYUNI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:30:59",1,"2025-09-25 13:04:17",2,"2025-09-23 16:49:33",3,1,1,,,,,,,,,"JL BATU BINTANG","RIMBA SEKAMPUNG KEL","DUMAI BARAT","DUMAI KOT.",RIAU,28822,"RUSMAN RUDY",08137XXXXXX,,"2025-09-25 13:03:16",6
001999351170,10592025,"VIERA OLEH-OLEH ARIFIN",MERCHANT,"FMS RITEL",X,2087,20870124XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00189989|RISSA NITALEA",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI","2025-10-02 06:50:10",1,"2025-10-01 21:07:32",2,"2025-10-01 21:07:32",2,1,1,,,,,,,,,"JL ARIFIN AHMAD","TANGKERANG BARAT KEL","BUKIT RAYA","PEKANBARU KOT.",RIAU,28282,SIFQI,085363230949/08536XXXXXX,,"2025-09-02 13:05:30",6
001999351209,10592068,"BENDANG ONLINE BB",MERCHANT,"FMS RITEL",X,170,01700100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00182257|ZULFAHRI NAIM",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI","2025-10-01 20:40:30",2,"2025-09-21 20:39:34",3,"2025-09-21 09:33:56",3,1,1,,,,,,,,,"JL BUKIT BARISAN NO 4A","KOTA TINGGI KEL","PEKANBARU KOTA","PEKANBARU KOT.",RIAU,28112,"KHAIRUL HUDA YURIS",082258280122/09225XXXXXX,,"2025-09-02 15:24:19",6
001999351211,10592070,"RM BILLIARD",MERCHANT,"FMS RITEL",X,1079,10790106XXXXXX,,X,"KANWIL PEKANBARU",1079,"KC Pekanbaru Lancang Kuning","00339987|RIO FIRNANDO",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI",X,"KANWIL PEKANBARU",PVS,"PT.PRIMA VISTA SOLUSI","2025-10-01 21:02:32",2,"2025-10-01 21:02:32",2,"2025-09-30 23:39:07",2,1,1,,,,,,,,,"JL RAWAMANGUN","TANGKERANG BARAT KEL","BUKIT RAYA","PEKANBARU KOT.",RIAU,28282,"RINA MUKHTAR",081378487878/08137XXXXXX,,"2025-09-06 12:53:04",6
001999351212,10592071,"DALIMO JAYA (DJM) SOETTA 2",MERCHANT,"FMS RITEL",X,2087,20870100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00189989|RISSA NITALEA",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-30 11:19:37",2,"2025-09-30 11:19:37",2,"2025-09-30 11:19:37",2,1,1,,,,,,,,,"JL SOEKARNO HATTA (ATAS) 74","SIDOMULYO KEL",TAMPAN,"PEKANBARU KOT.",RIAU,28294,RISSA,08116909024/0811XXXXXX,,"2025-09-23 16:57:44",6
001999351215,10592074,"DALIMO JAYA (DJM) SOETTA 1",MERCHANT,"FMS RITEL",X,2087,20870100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00189989|RISSA NITALEA",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-10-01 16:55:58",2,"2025-10-01 16:55:58",2,"2025-10-01 16:55:58",2,1,1,,,,,,,,,"JL SOEKARNO HATTA NO 17","SIDOMULYO KEL",TAMPAN,"PEKANBARU KOT.",RIAU,28294,RISSA,08116909024/0811XXXXXX,,"2025-09-24 12:49:26",6
001999351217,10592076,"YLO COFFEE",MERCHANT,"FMS RITEL",X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00363355|MOHD WIRA NOVENDRA",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-30 20:14:52",2,"2025-09-22 13:11:53",3,"2025-04-08 17:49:12",5,1,1,,,,,,,,,"JL BUNDO KANDUNG","TANGKERANG BARAT KEL","BUKIT RAYA","PEKANBARU KOT.",RIAU,28282,"PUTRA MADANI SANAFI",08137XXXXXX,,"2025-09-22 13:11:53",6
001999351557,10592447,"MEDE IN MART",MERCHANT,"FMS RITEL",X,5410,54100103XXXXXX,,X,"KANWIL PEKANBARU",268,"KC Bangkinang",00334111|HIDAYAT,X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-09-29 02:05:29",2,"2025-09-25 14:13:09",2,"2025-09-25 14:13:09",2,1,1,,,,,,,,,"JL LINTAS PETAPAHAN-BANGKINANG","DS/KEL LAINNYA","BANGKINANG BARAT","KAMPAR KAB.",RIAU,28463,YULISMAR,08238XXXXXX,,"2025-05-08 14:50:18",6
